Investment, RootNode, BuildGen, 'C-Biomass_IGCC':2020, 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'N-Coal_ST':1:'Coal', 16.2
Operation, LowFuelCosts, GenFuelUseRate, 'N-Coal_ST':2:'Coal', 16.2
Operation, LowFuelCosts, GenFuelUseRate, 'N-Coal_ST':3:'Coal', 16.2
Operation, LowFuelCosts, GenFuelUseRate, 'N-Coal_ST':4:'Coal', 16.2
Operation, LowFuelCosts, GenFuelUseRate, 'N-Coal_ST':5:'Coal', 16.2
Operation, LowFuelCosts, GenFuelUseRate, 'N-Coal_ST':6:'Coal', 16.2
Operation, LowFuelCosts, GenFuelUseRate, 'N-Coal_ST':7:'Coal', 16.2
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_CC':1:'NaturalGas', 13.0976053122861
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_CC':2:'NaturalGas', 11.4572299930094
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_CC':3:'NaturalGas', 12.464744108954498
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_CC':4:'NaturalGas', 12.006860579387498
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_CC':5:'NaturalGas', 12.5235931930094
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_CC':6:'NaturalGas', 13.0976053122861
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_CC':7:'NaturalGas', 5.04697839592
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_CC_CCS':7:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_GT':1:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_GT':2:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_GT':3:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_GT':4:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_GT':5:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_GT':6:'NaturalGas', 17.4464673289355
Operation, LowFuelCosts, GenFuelUseRate, 'N-NG_GT':7:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'N-Nuclear':7:'Uranium', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-Biomass_IGCC':1:'BioSolid', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-Biomass_IGCC':2:'BioSolid', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-Biomass_IGCC':3:'BioSolid', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-Biomass_IGCC':4:'BioSolid', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-Biomass_IGCC':5:'BioSolid', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-Biomass_IGCC':6:'BioSolid', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-Biomass_IGCC':7:'BioSolid', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-Biomass_IGCC_CCS':7:'BioSolid', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_CC':1:'NaturalGas', 22.9985188050911
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_CC':2:'NaturalGas', 30.0787722369813
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_CC':3:'NaturalGas', 26.538645521036198
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_CC':4:'NaturalGas', 31.4948229233593
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_CC':5:'NaturalGas', 31.5135
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_CC':6:'NaturalGas', 31.5135
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_CC':7:'NaturalGas', 1.9330302527703198
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_CC_CCS':7:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_GT':1:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_GT':2:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_GT':3:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_GT':4:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_GT':5:'NaturalGas', 0.0
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_GT':6:'NaturalGas', 19.5332
Operation, LowFuelCosts, GenFuelUseRate, 'S-NG_GT':7:'NaturalGas', 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Biomass_IGCC':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Biomass_IGCC':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Biomass_IGCC':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Biomass_IGCC':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Biomass_IGCC':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Biomass_IGCC':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Biomass_IGCC':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-1':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-1':2, 1.1232111122262
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-1':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-1':4, 1.17845100299142
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-1':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-1':6, 1.45465045681753
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-1':7, 0.718118579947897
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-2':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-2':2, 0.113022314239018
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-2':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-2':4, 0.120086208878957
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-2':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-2':6, 0.127150103518896
Operation, MediumFuelCosts, DispatchGen, 'C-Central_PV-2':7, 0.0724049200593712
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_IGCC':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_IGCC':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_IGCC':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_IGCC':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_IGCC':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_IGCC':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_IGCC':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_ST':1, 1.8
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_ST':2, 1.8
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_ST':3, 1.8
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_ST':4, 1.8
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_ST':5, 1.8
Operation, MediumFuelCosts, DispatchGen, 'C-Coal_ST':6, 1.8
Operation, MediumFuelCosts, DispatchGen, 'C-Commercial_PV':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Commercial_PV':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Commercial_PV':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Commercial_PV':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Commercial_PV':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Commercial_PV':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Commercial_PV':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-NG_CC':1, 1.8880521191689599
Operation, MediumFuelCosts, DispatchGen, 'C-NG_CC':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-NG_CC':3, 1.7609845220622997
Operation, MediumFuelCosts, DispatchGen, 'C-NG_CC':4, 0.21952138503184798
Operation, MediumFuelCosts, DispatchGen, 'C-NG_CC':5, 2.1951742922202
Operation, MediumFuelCosts, DispatchGen, 'C-NG_CC':6, 2.3707777922695
Operation, MediumFuelCosts, DispatchGen, 'C-NG_CC':7, 6.51182673695371
Operation, MediumFuelCosts, DispatchGen, 'C-NG_GT':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-NG_GT':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-NG_GT':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-NG_GT':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-NG_GT':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-NG_GT':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-NG_GT':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Nuclear':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Residential_PV':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Residential_PV':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Residential_PV':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Residential_PV':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Residential_PV':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Residential_PV':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Residential_PV':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-1':1, 0.176689417849261
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-1':2, 0.10708449566621898
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-1':3, 0.195429204590849
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-1':4, 0.133855619582774
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-1':5, 0.0588964726164204
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-1':6, 0.013385561958277399
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-1':7, 3.1808
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-2':1, 0.0423334365826231
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-2':2, 0.0245807051124908
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-2':3, 0.0450646260395665
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-2':4, 0.0327742734833211
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-2':5, 0.00955916309930198
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-2':6, 0.0034139868211792795
Operation, MediumFuelCosts, DispatchGen, 'C-Wind-2':7, 2.56452
Operation, MediumFuelCosts, DispatchGen, 'N-Biomass_IGCC':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Biomass_IGCC':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Biomass_IGCC':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Biomass_IGCC':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Biomass_IGCC':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Biomass_IGCC':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Biomass_IGCC':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Biomass_IGCC_CCS':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-1':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-1':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-1':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-1':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-1':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-1':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-1':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-2':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-2':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-2':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-2':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-2':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-2':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Central_PV-2':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_IGCC':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_IGCC':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_IGCC':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_IGCC':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_IGCC':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_IGCC':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_IGCC':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_IGCC_CCS':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_ST':1, 1.8
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_ST':2, 1.8
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_ST':3, 1.8
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_ST':4, 1.8
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_ST':5, 1.8
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_ST':6, 1.8
Operation, MediumFuelCosts, DispatchGen, 'N-Coal_ST':7, 1.8
Operation, MediumFuelCosts, DispatchGen, 'N-Commercial_PV':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Commercial_PV':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Commercial_PV':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Commercial_PV':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Commercial_PV':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Commercial_PV':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Commercial_PV':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Geothermal':1, 0.9685807499999999
Operation, MediumFuelCosts, DispatchGen, 'N-Geothermal':2, 0.9685807499999999
Operation, MediumFuelCosts, DispatchGen, 'N-Geothermal':3, 0.9685807499999999
Operation, MediumFuelCosts, DispatchGen, 'N-Geothermal':4, 0.9685807499999999
Operation, MediumFuelCosts, DispatchGen, 'N-Geothermal':5, 0.9685807499999999
Operation, MediumFuelCosts, DispatchGen, 'N-Geothermal':6, 0.9685807499999999
Operation, MediumFuelCosts, DispatchGen, 'N-Geothermal':7, 0.9685807499999999
Operation, MediumFuelCosts, DispatchGen, 'N-NG_CC':1, 1.8353302954065498
Operation, MediumFuelCosts, DispatchGen, 'N-NG_CC':2, 1.12726408632524
Operation, MediumFuelCosts, DispatchGen, 'N-NG_CC':3, 1.27752719086589
Operation, MediumFuelCosts, DispatchGen, 'N-NG_CC':4, 1.2092373281415
Operation, MediumFuelCosts, DispatchGen, 'N-NG_CC':5, 1.28630408632524
Operation, MediumFuelCosts, DispatchGen, 'N-NG_CC':6, 1.9534086968361
Operation, MediumFuelCosts, DispatchGen, 'N-NG_CC':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-NG_CC_CCS':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-NG_GT':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-NG_GT':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-NG_GT':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-NG_GT':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-NG_GT':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-NG_GT':6, 1.09766446432228
Operation, MediumFuelCosts, DispatchGen, 'N-NG_GT':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Nuclear':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Residential_PV':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Residential_PV':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Residential_PV':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Residential_PV':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Residential_PV':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Residential_PV':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Residential_PV':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-1':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-1':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-1':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-1':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-1':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-1':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-1':7, 2.91829862720672
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-2':1, 0.67592
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-2':2, 0.32802
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-2':3, 0.70574
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-2':4, 0.457240000000001
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-2':5, 0.16898
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-2':6, 0.12922
Operation, MediumFuelCosts, DispatchGen, 'N-Wind-2':7, 0.8647799999999999
Operation, MediumFuelCosts, DispatchGen, 'S-Biomass_IGCC':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Biomass_IGCC':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Biomass_IGCC':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Biomass_IGCC':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Biomass_IGCC':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Biomass_IGCC':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Biomass_IGCC':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Biomass_IGCC_CCS':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-1':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-1':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-1':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-1':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-1':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-1':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-1':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-2':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-2':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-2':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-2':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-2':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-2':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Central_PV-2':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Commercial_PV':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Commercial_PV':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Commercial_PV':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Commercial_PV':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Commercial_PV':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Commercial_PV':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Commercial_PV':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Geothermal':1, 2.90574225
Operation, MediumFuelCosts, DispatchGen, 'S-Geothermal':2, 2.90574225
Operation, MediumFuelCosts, DispatchGen, 'S-Geothermal':3, 2.90574225
Operation, MediumFuelCosts, DispatchGen, 'S-Geothermal':4, 2.90574225
Operation, MediumFuelCosts, DispatchGen, 'S-Geothermal':5, 2.90574225
Operation, MediumFuelCosts, DispatchGen, 'S-Geothermal':6, 2.90574225
Operation, MediumFuelCosts, DispatchGen, 'S-Geothermal':7, 2.90574225
Operation, MediumFuelCosts, DispatchGen, 'S-NG_CC':1, 3.4300550044878597
Operation, MediumFuelCosts, DispatchGen, 'S-NG_CC':2, 4.48602121356917
Operation, MediumFuelCosts, DispatchGen, 'S-NG_CC':3, 3.95803810902851
Operation, MediumFuelCosts, DispatchGen, 'S-NG_CC':4, 4.69721445538543
Operation, MediumFuelCosts, DispatchGen, 'S-NG_CC':5, 4.7
Operation, MediumFuelCosts, DispatchGen, 'S-NG_CC':6, 4.7
Operation, MediumFuelCosts, DispatchGen, 'S-NG_CC':7, 0.288296831136514
Operation, MediumFuelCosts, DispatchGen, 'S-NG_CC_CCS':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-NG_GT':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-NG_GT':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-NG_GT':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-NG_GT':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-NG_GT':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-NG_GT':6, 1.88
Operation, MediumFuelCosts, DispatchGen, 'S-NG_GT':7, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Residential_PV':1, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Residential_PV':2, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Residential_PV':3, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Residential_PV':4, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Residential_PV':5, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Residential_PV':6, 0.0
Operation, MediumFuelCosts, DispatchGen, 'S-Residential_PV':7, 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Biomass_IGCC':1:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Biomass_IGCC':2:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Biomass_IGCC':3:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Biomass_IGCC':4:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Biomass_IGCC':5:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Biomass_IGCC':6:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Biomass_IGCC':7:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_IGCC':1:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_IGCC':2:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_IGCC':3:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_IGCC':4:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_IGCC':5:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_IGCC':6:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_IGCC':7:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_ST':1:'Coal', 17.1
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_ST':2:'Coal', 17.1
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_ST':3:'Coal', 17.1
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_ST':4:'Coal', 17.1
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_ST':5:'Coal', 17.1
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Coal_ST':6:'Coal', 17.1
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_CC':1:'NaturalGas', 12.659389459027897
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_CC':2:'NaturalGas', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_CC':3:'NaturalGas', 11.8074012204277
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_CC':4:'NaturalGas', 1.47189088663854
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_CC':5:'NaturalGas', 14.7186436293365
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_CC':6:'NaturalGas', 15.896065097166998
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_CC':7:'NaturalGas', 43.6617982712746
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_GT':1:'NaturalGas', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_GT':2:'NaturalGas', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_GT':3:'NaturalGas', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_GT':4:'NaturalGas', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_GT':5:'NaturalGas', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_GT':6:'NaturalGas', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-NG_GT':7:'NaturalGas', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'C-Nuclear':7:'Uranium', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Biomass_IGCC':1:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Biomass_IGCC':2:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Biomass_IGCC':3:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Biomass_IGCC':4:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Biomass_IGCC':5:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Biomass_IGCC':6:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Biomass_IGCC':7:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Biomass_IGCC_CCS':7:'BioSolid', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Coal_IGCC':1:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Coal_IGCC':2:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Coal_IGCC':3:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Coal_IGCC':4:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Coal_IGCC':5:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Coal_IGCC':6:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Coal_IGCC':7:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Coal_IGCC_CCS':7:'Coal', 0.0
Operation, MediumFuelCosts, GenFuelUseRate, 'N-Coal_ST':1:'Coal', 16.2
