GENERATION_PROJECT	timepoint	gen_max_capacity_factor
Oahu_OnshoreWind_OnWind_307	210706	0.187137
Oahu_OnshoreWind_OnWind_307	210709	0.234971
Oahu_OnshoreWind_OnWind_307	210712	0.273406
Oahu_OnshoreWind_OnWind_307	210715	0.456921
Oahu_OnshoreWind_OnWind_307	210718	0.536538
Oahu_OnshoreWind_OnWind_307	210721	0.436469
Oahu_OnshoreWind_OnWind_307	370700	0.175704
Oahu_OnshoreWind_OnWind_307	370703	0.186641
Oahu_OnshoreWind_OnWind_307	370706	0.187137
Oahu_OnshoreWind_OnWind_307	370709	0.234971
Oahu_OnshoreWind_OnWind_307	370712	0.273406
Oahu_OnshoreWind_OnWind_307	370715	0.456921
Oahu_OnshoreWind_OnWind_307	370718	0.536538
Oahu_OnshoreWind_OnWind_307	370721	0.436469
Oahu_OnshoreWind_OnWind_308	210700	0.076108
Oahu_OnshoreWind_OnWind_308	210703	0.0137356
Oahu_OnshoreWind_OnWind_308	210706	0.23243
Oahu_OnshoreWind_OnWind_308	210709	0.240608
Oahu_OnshoreWind_OnWind_308	210712	0.409815
Oahu_OnshoreWind_OnWind_308	210715	0.339379
Oahu_OnshoreWind_OnWind_308	210718	0.420998
Oahu_OnshoreWind_OnWind_308	210721	0.329829
Oahu_OnshoreWind_OnWind_308	370700	0.076108
Oahu_OnshoreWind_OnWind_308	370703	0.0137356
Oahu_OnshoreWind_OnWind_308	370706	0.23243
Oahu_OnshoreWind_OnWind_308	370709	0.240608
Oahu_OnshoreWind_OnWind_308	370712	0.409815
Oahu_OnshoreWind_OnWind_308	370715	0.339379
Oahu_OnshoreWind_OnWind_308	370718	0.420998
Oahu_OnshoreWind_OnWind_308	370721	0.329829
Oahu_OnshoreWind_OnWind_309	210700	0.0705089
Oahu_OnshoreWind_OnWind_309	210703	0.0150995
Oahu_OnshoreWind_OnWind_309	210706	0.127984
Oahu_OnshoreWind_OnWind_309	210709	0.2493
Oahu_OnshoreWind_OnWind_309	210712	0.391023
Oahu_OnshoreWind_OnWind_309	210715	0.386087
Oahu_OnshoreWind_OnWind_309	210718	0.357847
Oahu_OnshoreWind_OnWind_309	210721	0.364671
Oahu_OnshoreWind_OnWind_309	370700	0.0705089
Oahu_OnshoreWind_OnWind_309	370703	0.0150995
Oahu_OnshoreWind_OnWind_309	370706	0.127984
Oahu_OnshoreWind_OnWind_309	370709	0.2493
Oahu_OnshoreWind_OnWind_309	370712	0.391023
Oahu_OnshoreWind_OnWind_309	370715	0.386087
Oahu_OnshoreWind_OnWind_309	370718	0.357847
Oahu_OnshoreWind_OnWind_309	370721	0.364671
Oahu_OnshoreWind_OnWind_401	210700	0.578202
Oahu_OnshoreWind_OnWind_401	210703	0.202627
Oahu_OnshoreWind_OnWind_401	210706	0.403865
Oahu_OnshoreWind_OnWind_401	210709	0.338416
Oahu_OnshoreWind_OnWind_401	210712	0.449435
Oahu_OnshoreWind_OnWind_401	210715	0.479343
Oahu_OnshoreWind_OnWind_401	210718	0.558899
Oahu_OnshoreWind_OnWind_401	210721	0.289527
Oahu_OnshoreWind_OnWind_401	370700	0.578202
Oahu_OnshoreWind_OnWind_401	370703	0.202627
Oahu_OnshoreWind_OnWind_401	370706	0.403865
Oahu_OnshoreWind_OnWind_401	370709	0.338416
Oahu_OnshoreWind_OnWind_401	370712	0.449435
Oahu_OnshoreWind_OnWind_401	370715	0.479343
Oahu_OnshoreWind_OnWind_401	370718	0.558899
Oahu_OnshoreWind_OnWind_401	370721	0.289527
Oahu_OnshoreWind_OnWind_402	210700	0.202298
Oahu_OnshoreWind_OnWind_402	210703	0.201233
Oahu_OnshoreWind_OnWind_402	210706	0.230914
Oahu_OnshoreWind_OnWind_402	210709	0.217451
Oahu_OnshoreWind_OnWind_402	210712	0.286145
Oahu_OnshoreWind_OnWind_402	210715	0.299105
Oahu_OnshoreWind_OnWind_402	210718	0.462947
Oahu_OnshoreWind_OnWind_402	210721	0.25944
Oahu_OnshoreWind_OnWind_402	370700	0.202298
Oahu_OnshoreWind_OnWind_402	370703	0.201233
Oahu_OnshoreWind_OnWind_402	370706	0.230914
Oahu_OnshoreWind_OnWind_402	370709	0.217451
Oahu_OnshoreWind_OnWind_402	370712	0.286145
Oahu_OnshoreWind_OnWind_402	370715	0.299105
Oahu_OnshoreWind_OnWind_402	370718	0.462947
Oahu_OnshoreWind_OnWind_402	370721	0.25944
Oahu_OnshoreWind_OnWind_403	210700	0.0432021
Oahu_OnshoreWind_OnWind_403	210703	0.125982
Oahu_OnshoreWind_OnWind_403	210706	0.232136
Oahu_OnshoreWind_OnWind_403	210709	0.286186
Oahu_OnshoreWind_OnWind_403	210712	0.573408
Oahu_OnshoreWind_OnWind_403	210715	0.605364
Oahu_OnshoreWind_OnWind_403	210718	0.659379
Oahu_OnshoreWind_OnWind_403	210721	0.265927
Oahu_OnshoreWind_OnWind_403	370700	0.0432021
Oahu_OnshoreWind_OnWind_403	370703	0.125982
Oahu_OnshoreWind_OnWind_403	370706	0.232136
Oahu_OnshoreWind_OnWind_403	370709	0.286186
Oahu_OnshoreWind_OnWind_403	370712	0.573408
Oahu_OnshoreWind_OnWind_403	370715	0.605364
Oahu_OnshoreWind_OnWind_403	370718	0.659379
Oahu_OnshoreWind_OnWind_403	370721	0.265927
Oahu_OnshoreWind_OnWind_404	210700	0.132389
Oahu_OnshoreWind_OnWind_404	210703	0.161055
Oahu_OnshoreWind_OnWind_404	210706	0.148333
Oahu_OnshoreWind_OnWind_404	210709	0.343614
Oahu_OnshoreWind_OnWind_404	210712	0.465579
Oahu_OnshoreWind_OnWind_404	210715	0.608243
Oahu_OnshoreWind_OnWind_404	210718	0.663884
Oahu_OnshoreWind_OnWind_404	210721	0.287713
Oahu_OnshoreWind_OnWind_404	370700	0.132389
Oahu_OnshoreWind_OnWind_404	370703	0.161055
Oahu_OnshoreWind_OnWind_404	370706	0.148333
Oahu_OnshoreWind_OnWind_404	370709	0.343614
Oahu_OnshoreWind_OnWind_404	370712	0.465579
Oahu_OnshoreWind_OnWind_404	370715	0.608243
Oahu_OnshoreWind_OnWind_404	370718	0.663884
Oahu_OnshoreWind_OnWind_404	370721	0.287713
Oahu_OnshoreWind_OnWind_405	210700	0.32396
Oahu_OnshoreWind_OnWind_405	210703	0.309869
Oahu_OnshoreWind_OnWind_405	210706	0.277212
Oahu_OnshoreWind_OnWind_405	210709	0.344872
Oahu_OnshoreWind_OnWind_405	210712	0.339662
Oahu_OnshoreWind_OnWind_405	210715	0.444742
Oahu_OnshoreWind_OnWind_405	210718	0.571538
Oahu_OnshoreWind_OnWind_405	210721	0.429428
Oahu_OnshoreWind_OnWind_405	370700	0.32396
Oahu_OnshoreWind_OnWind_405	370703	0.309869
Oahu_OnshoreWind_OnWind_405	370706	0.277212
Oahu_OnshoreWind_OnWind_405	370709	0.344872
Oahu_OnshoreWind_OnWind_405	370712	0.339662
Oahu_OnshoreWind_OnWind_405	370715	0.444742
Oahu_OnshoreWind_OnWind_405	370718	0.571538
Oahu_OnshoreWind_OnWind_405	370721	0.429428
Oahu_OnshoreWind_OnWind_406	210700	0.0912885
Oahu_OnshoreWind_OnWind_406	210703	0.0257572
Oahu_OnshoreWind_OnWind_406	210706	0.19752
Oahu_OnshoreWind_OnWind_406	210709	0.325306
Oahu_OnshoreWind_OnWind_406	210712	0.46098
Oahu_OnshoreWind_OnWind_406	210715	0.430185
Oahu_OnshoreWind_OnWind_406	210718	0.480633
Oahu_OnshoreWind_OnWind_406	210721	0.441227
Oahu_OnshoreWind_OnWind_406	370700	0.0912885
Oahu_OnshoreWind_OnWind_406	370703	0.0257572
Oahu_OnshoreWind_OnWind_406	370706	0.19752
Oahu_OnshoreWind_OnWind_406	370709	0.325306
Oahu_OnshoreWind_OnWind_406	370712	0.46098
Oahu_OnshoreWind_OnWind_406	370715	0.430185
Oahu_OnshoreWind_OnWind_406	370718	0.480633
Oahu_OnshoreWind_OnWind_406	370721	0.441227
Oahu_OnshoreWind_OnWind_407	210700	0.0121306
Oahu_OnshoreWind_OnWind_407	210703	0.00190221
Oahu_OnshoreWind_OnWind_407	210706	0.0740384
Oahu_OnshoreWind_OnWind_407	210709	0.138775
Oahu_OnshoreWind_OnWind_407	210712	0.24711
Oahu_OnshoreWind_OnWind_407	210715	0.46947
Oahu_OnshoreWind_OnWind_407	210718	0.523016
Oahu_OnshoreWind_OnWind_407	210721	0.190851
Oahu_OnshoreWind_OnWind_407	370700	0.0121306
Oahu_OnshoreWind_OnWind_407	370703	0.00190221
Oahu_OnshoreWind_OnWind_407	370706	0.0740384
Oahu_OnshoreWind_OnWind_407	370709	0.138775
Oahu_OnshoreWind_OnWind_407	370712	0.24711
Oahu_OnshoreWind_OnWind_407	370715	0.46947
Oahu_OnshoreWind_OnWind_407	370718	0.523016
Oahu_OnshoreWind_OnWind_407	370721	0.190851
Oahu_OnshoreWind_OnWind_408	210700	0.0855159
Oahu_OnshoreWind_OnWind_408	210703	0.0329964
Oahu_OnshoreWind_OnWind_408	210706	0.329904
Oahu_OnshoreWind_OnWind_408	210709	0.230538
Oahu_OnshoreWind_OnWind_408	210712	0.289422
Oahu_OnshoreWind_OnWind_408	210715	0.651072
Oahu_OnshoreWind_OnWind_408	210718	0.611816
Oahu_OnshoreWind_OnWind_408	210721	0.361933
Oahu_OnshoreWind_OnWind_408	370700	0.0855159
Oahu_OnshoreWind_OnWind_408	370703	0.0329964
Oahu_OnshoreWind_OnWind_408	370706	0.329904
Oahu_OnshoreWind_OnWind_408	370709	0.230538
Oahu_OnshoreWind_OnWind_408	370712	0.289422
Oahu_OnshoreWind_OnWind_408	370715	0.651072
Oahu_OnshoreWind_OnWind_408	370718	0.611816
Oahu_OnshoreWind_OnWind_408	370721	0.361933
Oahu_OnshoreWind_OnWind_409	210700	0.159682
Oahu_OnshoreWind_OnWind_409	210703	0.0110835
Oahu_OnshoreWind_OnWind_409	210706	0.274171
Oahu_OnshoreWind_OnWind_409	210709	0.169386
Oahu_OnshoreWind_OnWind_409	210712	0.215564
Oahu_OnshoreWind_OnWind_409	210715	0.501077
Oahu_OnshoreWind_OnWind_409	210718	0.593276
Oahu_OnshoreWind_OnWind_409	210721	0.486796
Oahu_OnshoreWind_OnWind_409	370700	0.159682
Oahu_OnshoreWind_OnWind_409	370703	0.0110835
Oahu_OnshoreWind_OnWind_409	370706	0.274171
Oahu_OnshoreWind_OnWind_409	370709	0.169386
Oahu_OnshoreWind_OnWind_409	370712	0.215564
Oahu_OnshoreWind_OnWind_409	370715	0.501077
Oahu_OnshoreWind_OnWind_409	370718	0.593276
Oahu_OnshoreWind_OnWind_409	370721	0.486796
Oahu_OnshoreWind_OnWind_410	210700	0.0821958
Oahu_OnshoreWind_OnWind_410	210703	0.0145603
Oahu_OnshoreWind_OnWind_410	210706	0.149126
Oahu_OnshoreWind_OnWind_410	210709	0.306476
Oahu_OnshoreWind_OnWind_410	210712	0.449919
Oahu_OnshoreWind_OnWind_410	210715	0.419424
Oahu_OnshoreWind_OnWind_410	210718	0.425014
Oahu_OnshoreWind_OnWind_410	210721	0.437979
Oahu_OnshoreWind_OnWind_410	370700	0.0821958
Oahu_OnshoreWind_OnWind_410	370703	0.0145603
Oahu_OnshoreWind_OnWind_410	370706	0.149126
Oahu_OnshoreWind_OnWind_410	370709	0.306476
Oahu_OnshoreWind_OnWind_410	370712	0.449919
Oahu_OnshoreWind_OnWind_410	370715	0.419424
Oahu_OnshoreWind_OnWind_410	370718	0.425014
Oahu_OnshoreWind_OnWind_410	370721	0.437979
Oahu_OnshoreWind_OnWind_501	210700	0.291291
Oahu_OnshoreWind_OnWind_501	210703	0.350157
Oahu_OnshoreWind_OnWind_501	210706	0.374993
Oahu_OnshoreWind_OnWind_501	210709	0.361191
Oahu_OnshoreWind_OnWind_501	210712	0.456368
Oahu_OnshoreWind_OnWind_501	210715	0.42415
Oahu_OnshoreWind_OnWind_501	210718	0.564843
Oahu_OnshoreWind_OnWind_501	210721	0.331613
Oahu_OnshoreWind_OnWind_501	370700	0.291291
Oahu_OnshoreWind_OnWind_501	370703	0.350157
Oahu_OnshoreWind_OnWind_501	370706	0.374993
Oahu_OnshoreWind_OnWind_501	370709	0.361191
Oahu_OnshoreWind_OnWind_501	370712	0.456368
Oahu_OnshoreWind_OnWind_501	370715	0.42415
Oahu_OnshoreWind_OnWind_501	370718	0.564843
Oahu_OnshoreWind_OnWind_501	370721	0.331613
Oahu_OnshoreWind_OnWind_502	210700	0.708105
Oahu_OnshoreWind_OnWind_502	210703	0.259233
Oahu_OnshoreWind_OnWind_502	210706	0.560855
Oahu_OnshoreWind_OnWind_502	210709	0.403954
Oahu_OnshoreWind_OnWind_502	210712	0.51252
Oahu_OnshoreWind_OnWind_502	210715	0.48964
Oahu_OnshoreWind_OnWind_502	210718	0.630682
Oahu_OnshoreWind_OnWind_502	210721	0.430931
Oahu_OnshoreWind_OnWind_502	370700	0.708105
Oahu_OnshoreWind_OnWind_502	370703	0.259233
Oahu_OnshoreWind_OnWind_502	370706	0.560855
Oahu_OnshoreWind_OnWind_502	370709	0.403954
Oahu_OnshoreWind_OnWind_502	370712	0.51252
Oahu_OnshoreWind_OnWind_502	370715	0.48964
Oahu_OnshoreWind_OnWind_502	370718	0.630682
Oahu_OnshoreWind_OnWind_502	370721	0.430931
Oahu_OnshoreWind_OnWind_503	210700	0.268738
Oahu_OnshoreWind_OnWind_503	210703	0.286425
Oahu_OnshoreWind_OnWind_503	210706	0.311331
Oahu_OnshoreWind_OnWind_503	210709	0.378127
Oahu_OnshoreWind_OnWind_503	210712	0.479159
Oahu_OnshoreWind_OnWind_503	210715	0.579454
Oahu_OnshoreWind_OnWind_503	210718	0.698585
Oahu_OnshoreWind_OnWind_503	210721	0.432986
Oahu_OnshoreWind_OnWind_503	370700	0.268738
Oahu_OnshoreWind_OnWind_503	370703	0.286425
Oahu_OnshoreWind_OnWind_503	370706	0.311331
Oahu_OnshoreWind_OnWind_503	370709	0.378127
Oahu_OnshoreWind_OnWind_503	370712	0.479159
Oahu_OnshoreWind_OnWind_503	370715	0.579454
Oahu_OnshoreWind_OnWind_503	370718	0.698585
Oahu_OnshoreWind_OnWind_503	370721	0.432986
Oahu_OnshoreWind_OnWind_504	210700	0.480064
Oahu_OnshoreWind_OnWind_504	210703	0.440885
Oahu_OnshoreWind_OnWind_504	210706	0.377516
Oahu_OnshoreWind_OnWind_504	210709	0.478608
Oahu_OnshoreWind_OnWind_504	210712	0.427426
Oahu_OnshoreWind_OnWind_504	210715	0.516283
Oahu_OnshoreWind_OnWind_504	210718	0.575512
Oahu_OnshoreWind_OnWind_504	210721	0.447722
Oahu_OnshoreWind_OnWind_504	370700	0.480064
Oahu_OnshoreWind_OnWind_504	370703	0.440885
Oahu_OnshoreWind_OnWind_504	370706	0.377516
Oahu_OnshoreWind_OnWind_504	370709	0.478608
Oahu_OnshoreWind_OnWind_504	370712	0.427426
Oahu_OnshoreWind_OnWind_504	370715	0.516283
Oahu_OnshoreWind_OnWind_504	370718	0.575512
Oahu_OnshoreWind_OnWind_504	370721	0.447722
Oahu_OnshoreWind_OnWind_505	210700	0.283223
Oahu_OnshoreWind_OnWind_505	210703	0.00344016
Oahu_OnshoreWind_OnWind_505	210706	0.444536
Oahu_OnshoreWind_OnWind_505	210709	0.211483
Oahu_OnshoreWind_OnWind_505	210712	0.276424
Oahu_OnshoreWind_OnWind_505	210715	0.624144
Oahu_OnshoreWind_OnWind_505	210718	0.54662
Oahu_OnshoreWind_OnWind_505	210721	0.64864
Oahu_OnshoreWind_OnWind_505	370700	0.283223
Oahu_OnshoreWind_OnWind_505	370703	0.00344016
Oahu_OnshoreWind_OnWind_505	370706	0.444536
Oahu_OnshoreWind_OnWind_505	370709	0.211483
Oahu_OnshoreWind_OnWind_505	370712	0.276424
Oahu_OnshoreWind_OnWind_505	370715	0.624144
Oahu_OnshoreWind_OnWind_505	370718	0.54662
Oahu_OnshoreWind_OnWind_505	370721	0.64864
Oahu_OnshoreWind_OnWind_506	210700	0.188489
Oahu_OnshoreWind_OnWind_506	210703	0.228512
Oahu_OnshoreWind_OnWind_506	210706	0.488683
Oahu_OnshoreWind_OnWind_506	210709	0.471539
Oahu_OnshoreWind_OnWind_506	210712	0.628206
Oahu_OnshoreWind_OnWind_506	210715	0.733159
Oahu_OnshoreWind_OnWind_506	210718	0.730463
Oahu_OnshoreWind_OnWind_506	210721	0.473039
Oahu_OnshoreWind_OnWind_506	370700	0.188489
Oahu_OnshoreWind_OnWind_506	370703	0.228512
Oahu_OnshoreWind_OnWind_506	370706	0.488683
Oahu_OnshoreWind_OnWind_506	370709	0.471539
Oahu_OnshoreWind_OnWind_506	370712	0.628206
Oahu_OnshoreWind_OnWind_506	370715	0.733159
Oahu_OnshoreWind_OnWind_506	370718	0.730463
Oahu_OnshoreWind_OnWind_506	370721	0.473039
Oahu_OnshoreWind_OnWind_507	210700	0.213487
Oahu_OnshoreWind_OnWind_507	210703	0.085803
Oahu_OnshoreWind_OnWind_507	210706	0.311907
Oahu_OnshoreWind_OnWind_507	210709	0.375078
Oahu_OnshoreWind_OnWind_507	210712	0.572961
Oahu_OnshoreWind_OnWind_507	210715	0.462493
Oahu_OnshoreWind_OnWind_507	210718	0.518768
Oahu_OnshoreWind_OnWind_507	210721	0.489003
Oahu_OnshoreWind_OnWind_507	370700	0.213487
Oahu_OnshoreWind_OnWind_507	370703	0.085803
Oahu_OnshoreWind_OnWind_507	370706	0.311907
Oahu_OnshoreWind_OnWind_507	370709	0.375078
Oahu_OnshoreWind_OnWind_507	370712	0.572961
Oahu_OnshoreWind_OnWind_507	370715	0.462493
Oahu_OnshoreWind_OnWind_507	370718	0.518768
Oahu_OnshoreWind_OnWind_507	370721	0.489003
Oahu_OnshoreWind_OnWind_508	210700	0.0854661
Oahu_OnshoreWind_OnWind_508	210703	0.0407356
Oahu_OnshoreWind_OnWind_508	210706	0.19421
Oahu_OnshoreWind_OnWind_508	210709	0.358701
Oahu_OnshoreWind_OnWind_508	210712	0.514568
Oahu_OnshoreWind_OnWind_508	210715	0.540366
Oahu_OnshoreWind_OnWind_508	210718	0.530456
Oahu_OnshoreWind_OnWind_508	210721	0.507876
Oahu_OnshoreWind_OnWind_508	370700	0.0854661
Oahu_OnshoreWind_OnWind_508	370703	0.0407356
Oahu_OnshoreWind_OnWind_508	370706	0.19421
Oahu_OnshoreWind_OnWind_508	370709	0.358701
Oahu_OnshoreWind_OnWind_508	370712	0.514568
Oahu_OnshoreWind_OnWind_508	370715	0.540366
Oahu_OnshoreWind_OnWind_508	370718	0.530456
Oahu_OnshoreWind_OnWind_508	370721	0.507876
Oahu_OnshoreWind_OnWind_509	210700	0.251746
Oahu_OnshoreWind_OnWind_509	210703	0.219414
Oahu_OnshoreWind_OnWind_509	210706	0.347419
Oahu_OnshoreWind_OnWind_509	210709	0.294496
Oahu_OnshoreWind_OnWind_509	210712	0.306134
Oahu_OnshoreWind_OnWind_509	210715	0.462679
Oahu_OnshoreWind_OnWind_509	210718	0.743908
Oahu_OnshoreWind_OnWind_509	210721	0.734175
Oahu_OnshoreWind_OnWind_509	370700	0.251746
Oahu_OnshoreWind_OnWind_509	370703	0.219414
Oahu_OnshoreWind_OnWind_509	370706	0.347419
Oahu_OnshoreWind_OnWind_509	370709	0.294496
Oahu_OnshoreWind_OnWind_509	370712	0.306134
Oahu_OnshoreWind_OnWind_509	370715	0.462679
Oahu_OnshoreWind_OnWind_509	370718	0.743908
Oahu_OnshoreWind_OnWind_509	370721	0.734175
Oahu_OnshoreWind_OnWind_Kahuku	210700	0.243764
Oahu_OnshoreWind_OnWind_Kahuku	210703	0.25882
Oahu_OnshoreWind_OnWind_Kahuku	210706	0.341296
Oahu_OnshoreWind_OnWind_Kahuku	210709	0.32546
Oahu_OnshoreWind_OnWind_Kahuku	210712	0.466782
Oahu_OnshoreWind_OnWind_Kahuku	210715	0.378818
Oahu_OnshoreWind_OnWind_Kahuku	210718	0.601821
Oahu_OnshoreWind_OnWind_Kahuku	210721	0.358598
Oahu_OnshoreWind_OnWind_Kahuku	370700	0.243764
Oahu_OnshoreWind_OnWind_Kahuku	370703	0.25882
Oahu_OnshoreWind_OnWind_Kahuku	370706	0.341296
Oahu_OnshoreWind_OnWind_Kahuku	370709	0.32546
Oahu_OnshoreWind_OnWind_Kahuku	370712	0.466782
Oahu_OnshoreWind_OnWind_Kahuku	370715	0.378818
Oahu_OnshoreWind_OnWind_Kahuku	370718	0.601821
Oahu_OnshoreWind_OnWind_Kahuku	370721	0.358598
Oahu_OnshoreWind_OnWind_Kawailoa	210700	0.628269
Oahu_OnshoreWind_OnWind_Kawailoa	210703	0.269055
Oahu_OnshoreWind_OnWind_Kawailoa	210706	0.488616
Oahu_OnshoreWind_OnWind_Kawailoa	210709	0.403906
Oahu_OnshoreWind_OnWind_Kawailoa	210712	0.500744
Oahu_OnshoreWind_OnWind_Kawailoa	210715	0.590441
Oahu_OnshoreWind_OnWind_Kawailoa	210718	0.636406
Oahu_OnshoreWind_OnWind_Kawailoa	210721	0.342701
Oahu_OnshoreWind_OnWind_Kawailoa	370700	0.628269
Oahu_OnshoreWind_OnWind_Kawailoa	370703	0.269055
Oahu_OnshoreWind_OnWind_Kawailoa	370706	0.488616
Oahu_OnshoreWind_OnWind_Kawailoa	370709	0.403906
Oahu_OnshoreWind_OnWind_Kawailoa	370712	0.500744
Oahu_OnshoreWind_OnWind_Kawailoa	370715	0.590441
Oahu_OnshoreWind_OnWind_Kawailoa	370718	0.636406
Oahu_OnshoreWind_OnWind_Kawailoa	370721	0.342701
